Rec	Min_par	Maj_par	Unknown_flag	Type	start	stop	d1_start	d1_stop	d2_start	d2_stop	d3_start	d3_stop	Pval	rec_tree_cons:f|1|2|3	min_tree_cons	maj_tree_cons	rec_a	rec_1	rec_2	rec_3	min_a	min_1	min_2	min_3	maj_a	maj_1	maj_2	maj_3	r_min_a	r_min_1	r_min_2	r_min_3	r_min_1_pair	r_min_2_pair	r_min_3_pair	r_maj_a	r_maj_1	r_maj_2	r_maj_3	r_maj_1_pair	r_maj_2_pair	r_maj_3_pair	max_min_a	max_min_1	max_min_2	max_min_3	max_min_1_pair	max_min_2_pair	max_min_3_pair
NOV_Cry7Fb2_99.7_AHB36886.1	BT_Cry1Ab2;BT_Cry1Aa10;BT_Cry1Ab12;BT_Cry1Ad1;BT_Cry1Ag1;BT_Cry1A-like;NOV_Cry1Ab12_91.4_AAK14338.1;NOV_Cry1Ab32_92.7_AAK14337.1;NOV_Cry1Ad2_87.7_AIW52617.1	BT_Cry7Fa1	minor	domain3	1314	1744	1	628	652	1273	1306	1744	6.01316607188517e-13	100;100;100;100	50.0;50.0;50.0;12.5	100;100;100;100	100	100	100	100	81.37583906794931	77.94759171969157	72.97780347574778	93.2021220084086	100	100	100	100	49.4549095487995	50.219982737827486	48.85226325998712	49.29248264858388	52.42 (NOV_Cry1Ad2_87.7_AIW52617.1|NOV_Cry7Fb2_99.7_AHB36886.1)	49.81 (BT_Cry1Ag1|NOV_Cry7Fb2_99.7_AHB36886.1)	49.74 (BT_Cry1Ab2|NOV_Cry7Fb2_99.7_AHB36886.1)	71.0023237852228	80.0859598853868	81.3138686131387	51.6071428571429	80.09 (BT_Cry7Fa1|NOV_Cry7Fb2_99.7_AHB36886.1)	81.31 (BT_Cry7Fa1|NOV_Cry7Fb2_99.7_AHB36886.1)	51.61 (BT_Cry7Fa1|NOV_Cry7Fb2_99.7_AHB36886.1)	50.074960445792215	50.0552250208135	49.01489260277921	51.15476371378392	51.47 (BT_Cry7Fa1|NOV_Cry1Ad2_87.7_AIW52617.1)	49.82 (BT_Cry1Ab2|BT_Cry7Fa1)	51.35 (BT_Cry1Ab2|BT_Cry7Fa1)
BT_Cry1Be1;BT_Cry1Bj1	BT_Cry1Bf1;BT_Cry1Ba1	BT_Cry1Bh1;BT_Cry1Bb1;BT_Cry1Bd1	no	domain1	1	460	1	604	628	1258	1282	1693	4.82568316314803e-19	33.33;100.0;100.0;0.79	33.33;100.0;100.0;0.79	33.33;100.0;100.0;0.79	80.79440438420657	91.1251980982567	99.0521327014218	52.2058823529412	79.87505513654666	96.7373572593801	88.955223880597	53.9325842696629	82.98936464034801	97.1861471861472	83.2172137167765	68.56473301812034	73.5061142628051	89.0442606867143	66.95781406990315	64.51626803179782	91.43 (BT_Cry1Be1|BT_Cry1Bf1)	67.95 (BT_Cry1Ba1|BT_Cry1Be1)	100.0 (BT_Cry1Be1|BT_Cry1Bf1)	71.38988489175198	72.74467526282406	79.76055796324975	61.6644214491821	74.03 (BT_Cry1Bb1|BT_Cry1Be1)	80.6 (BT_Cry1Bb1|BT_Cry1Be1)	79.87 (BT_Cry1Bh1|BT_Cry1Bj1)	65.79061837184717	73.44219316082284	69.72960744901656	54.200054505702134	73.53 (BT_Cry1Bb1|BT_Cry1Bf1)	70.68 (BT_Cry1Bf1|BT_Cry1Bh1)	60.95 (BT_Cry1Ba1|BT_Cry1Bb1)
BT_Cry1Gb1;BT_Cry1Ga2	BT_Cry1Ad1;BT_Cry1Aa10;BT_Cry1Ab12;BT_Cry1Ab2;BT_Cry1Ag1;BT_Cry1A-like;NOV_Cry1Ab12_91.4_AAK14338.1;NOV_Cry1Ab32_92.7_AAK14337.1;NOV_Cry1Ad2_87.7_AIW52617.1	BT_Cry1Hb1	no	domain3_partial	1369	1642	1	592	616	1204	1228	1642	5.83846637800936e-17	66.67;50.0;66.67;100.0	66.67;50.0;66.67;100.0	100;100;100;100	66.53738638271341	60.1626016260163	55.6	83.8495575221239	81.37583906794931	77.94759171969157	72.97780347574778	93.2021220084086	100	100	100	100	56.61758009164742	54.881881348423846	51.159645988493764	63.81121293802464	57.52 (BT_Cry1Ab12|BT_Cry1Gb1)	53.12 (BT_Cry1Gb1|NOV_Cry1Ad2_87.7_AIW52617.1)	68.05 (BT_Cry1Ad1|BT_Cry1Gb1)	55.96911260256714	59.22030244671075	56.005524511049046	52.6815108499416	59.97 (BT_Cry1Gb1|BT_Cry1Hb1)	58.47 (BT_Cry1Gb1|BT_Cry1Hb1)	52.83 (BT_Cry1Gb1|BT_Cry1Hb1)	53.22283966863888	56.86802902706872	51.22810933926809	51.57238063957983	59.22 (BT_Cry1Ag1|BT_Cry1Hb1)	52.76 (BT_Cry1Ag1|BT_Cry1Hb1)	52.19 (BT_Cry1Ag1|BT_Cry1Hb1)
BT_Cry7Ia1	BT_Cry7Da1	BT_Cry8Ib1;BT_Cry8Ia3	no	domain3	1241	1645	1	613	637	1195	1225	1645	1.11548268667647e-18	100;100;100;100	100;100;100;100	50.0;25.0;1.96;50.0	100	100	100	100	100	100	100	100	86.63732959511627	95.9390862944163	80.8219178082192	83.1509846827133	56.42608547544474	52.6582278481013	47.7941176470588	68.8259109311741	52.66 (BT_Cry7Da1|BT_Cry7Ia1)	47.79 (BT_Cry7Da1|BT_Cry7Ia1)	68.83 (BT_Cry7Da1|BT_Cry7Ia1)	51.777810273131664	57.331571994716	47.727252667719895	50.274606156959095	57.33 (BT_Cry7Ia1|BT_Cry8Ib1)	48.18 (BT_Cry7Ia1|BT_Cry8Ib1)	51.35 (BT_Cry7Ia1|BT_Cry8Ia3)	52.26896800443945	55.5727546010867	49.3150684931507	51.919080919080955	56.19 (BT_Cry7Da1|BT_Cry8Ib1)	49.32 (BT_Cry7Da1|BT_Cry8Ib1)	52.75 (BT_Cry7Da1|BT_Cry8Ia3)
BT_Cry1Ja1;BT_Cry1Jb1;NOV_Cry1Jc1_99.1_AAS93799.1;BT_Cry1Jd1	BT_Cry1Ca11;BT_Cry1Cb1	NOV_Cry1Ad2_87.7_AIW52617.1;BT_Cry1Ah2	no	domain1_partial	148	490	1	604	628	1201	1231	1636	3.33940989945503e-11	100.0;100.0;100.0;2.96	100.0;100.0;100.0;2.96	100.0;100.0;100.0;2.96	73.25204004532	87.22120053055649	79.81712735295909	52.7177922524444	78.59801809564844	90.521327014218	90.9090909090909	54.3636363636364	69.92047574675223	92.0382165605096	67.4614305750351	50.261780104712	56.562330583735395	64.572956288143	52.169866365930176	52.944169097133	67.27 (BT_Cry1Cb1|BT_Cry1Ja1)	52.78 (BT_Cry1Cb1|NOV_Cry1Jc1_99.1_AAS93799.1)	57.25 (BT_Cry1Cb1|BT_Cry1Ja1)	56.21241594682487	59.23613348378229	57.006713023771	52.394401332921326	59.95 (BT_Cry1Ah2|BT_Cry1Ja1)	59.23 (BT_Cry1Ja1|NOV_Cry1Ad2_87.7_AIW52617.1)	62.64 (BT_Cry1Ja1|NOV_Cry1Ad2_87.7_AIW52617.1)	54.80640299252201	58.73661541821815	52.368788479500175	53.3138050798477	58.89 (BT_Cry1Cb1|NOV_Cry1Ad2_87.7_AIW52617.1)	53.12 (BT_Cry1Ca11|NOV_Cry1Ad2_87.7_AIW52617.1)	56.33 (BT_Cry1Cb1|NOV_Cry1Ad2_87.7_AIW52617.1)
NOV_Cry8Ja1_60.3_PEE68563.1	BT_Cry8Da1	BT_Cry8Ha1;BT_Cry8Hb1;NOV_Cry8Ha1_89.4_ABB29866.1;NOV_Cry8Ha1_89.8_ATY50148.1	minor	domain3	1303	1691	1	604	628	1255	1285	1708	3.59203630100518e-14	100;100;100;100	100;100;100;100	33.33;50.0;20.0;33.33	100	100	100	100	100	100	100	100	90.70141549108045	93.28746755172011	86.2765592485048	92.54021967301642	54.9663966169576	61.6310160427808	51.9119351100811	51.3562386980109	61.63 (BT_Cry8Da1|NOV_Cry8Ja1_60.3_PEE68563.1)	51.91 (BT_Cry8Da1|NOV_Cry8Ja1_60.3_PEE68563.1)	51.36 (BT_Cry8Da1|NOV_Cry8Ja1_60.3_PEE68563.1)	55.70554449992781	61.26676693665432	55.71327567821358	50.13659088491553	61.54 (BT_Cry8Hb1|NOV_Cry8Ja1_60.3_PEE68563.1)	56.55 (BT_Cry8Hb1|NOV_Cry8Ja1_60.3_PEE68563.1)	50.81 (NOV_Cry8Ha1_89.8_ATY50148.1|NOV_Cry8Ja1_60.3_PEE68563.1)	57.496147235699176	57.480450569183674	50.99333968455568	64.01465145335817	57.69 (BT_Cry8Da1|NOV_Cry8Ha1_89.8_ATY50148.1)	51.74 (BT_Cry8Da1|BT_Cry8Hb1)	64.34 (BT_Cry8Da1|NOV_Cry8Ha1_89.8_ATY50148.1)
NOV_Cry2Ak1_76.8_AX513524.1	BT_Cry2Ba2	NOV_Cry2Ah2_92.7_AX098631.1;BT_Cry2Aa3;BT_Cry2Ab12;BT_Cry2Ab15;BT_Cry2Ad5;BT_Cry2Af1;BT_Cry2Ag1;BT_Cry2Ah3;BT_Cry2Ak1;BT_Cry2Al1;NOV_Cry2Ab4_93.2_AIT70915.1	major	domain1	1	446	1	574	589	1186	1225	1648	1.94439035338927e-11	100;100;100;100	100;100;100;100	6.67;50.0;50.0;50.0	100	100	100	100	100	100	100	100	84.60506084769872	88.20923877780474	78.68888092849012	86.91706283680129	75.77561118312546	89.6039603960396	56.953642384106	80.7692307692308	89.6 (BT_Cry2Ba2|NOV_Cry2Ak1_76.8_AX513524.1)	56.95 (BT_Cry2Ba2|NOV_Cry2Ak1_76.8_AX513524.1)	80.77 (BT_Cry2Ba2|NOV_Cry2Ak1_76.8_AX513524.1)	72.48416705818063	74.65751946522973	62.42620736891826	80.3687743403939	76.42 (BT_Cry2Af1|NOV_Cry2Ak1_76.8_AX513524.1)	65.65 (BT_Cry2Af1|NOV_Cry2Ak1_76.8_AX513524.1)	83.51 (NOV_Cry2Ah2_92.7_AX098631.1|NOV_Cry2Ak1_76.8_AX513524.1)	71.11010927274462	75.28171823028514	59.68456323726071	78.36404635068801	76.52 (BT_Cry2Ba2|NOV_Cry2Ab4_93.2_AIT70915.1)	61.63 (BT_Cry2Aa3|BT_Cry2Ba2)	81.94 (BT_Cry2Aa3|BT_Cry2Ba2)
NOV_Cry32Ea2_41.9_AQM56938.1	BT_Cry32Aa1	BT_Cry32Ka1	no	domain1_partial	76	519	1	619	643	1342	1372	1816	5.93921757246961e-11	100;100;100;100	100;100;100;100	100;100;100;100	100	100	100	100	100	100	100	100	100	100	100	100	53.255443875261165	61.0817941952507	48.9702517162471	49.7142857142857	61.08 (BT_Cry32Aa1|NOV_Cry32Ea2_41.9_AQM56938.1)	48.97 (BT_Cry32Aa1|NOV_Cry32Ea2_41.9_AQM56938.1)	49.71 (BT_Cry32Aa1|NOV_Cry32Ea2_41.9_AQM56938.1)	54.697844911087834	53.3807829181495	52.5309336332958	58.1818181818182	53.38 (BT_Cry32Ka1|NOV_Cry32Ea2_41.9_AQM56938.1)	52.53 (BT_Cry32Ka1|NOV_Cry32Ea2_41.9_AQM56938.1)	58.18 (BT_Cry32Ka1|NOV_Cry32Ea2_41.9_AQM56938.1)	50.78934382290507	51.4218009478673	50.3579952267303	50.5882352941176	51.42 (BT_Cry32Aa1|BT_Cry32Ka1)	50.36 (BT_Cry32Aa1|BT_Cry32Ka1)	50.59 (BT_Cry32Aa1|BT_Cry32Ka1)
BT_Cry1Ea10	NOV_Cry1Ea10_93.2_AAX86871.1	BT_Cry1Eb1	no	domain2	462	1218	1	604	628	1216	1246	1648	4.91578866423525e-22	100;100;100;100	100;100;100;100	100;100;100;100	100	100	100	100	100	100	100	100	100	100	100	100	93.12561819980216	79.3768545994065	100.0	100.0	79.38 (BT_Cry1Ea10|NOV_Cry1Ea10_93.2_AAX86871.1)	100.0 (BT_Cry1Ea10|NOV_Cry1Ea10_93.2_AAX86871.1)	100.0 (BT_Cry1Ea10|NOV_Cry1Ea10_93.2_AAX86871.1)	72.10526315789477	80.4511278195489	81.5789473684211	54.2857142857143	80.45 (BT_Cry1Ea10|BT_Cry1Eb1)	81.58 (BT_Cry1Ea10|BT_Cry1Eb1)	54.29 (BT_Cry1Ea10|BT_Cry1Eb1)	71.0994299909065	77.4336283185841	81.5789473684211	54.2857142857143	77.43 (BT_Cry1Eb1|NOV_Cry1Ea10_93.2_AAX86871.1)	81.58 (BT_Cry1Eb1|NOV_Cry1Ea10_93.2_AAX86871.1)	54.29 (BT_Cry1Eb1|NOV_Cry1Ea10_93.2_AAX86871.1)
NOV_Cry2Ab4_93.2_AIT70915.1	BT_Cry2Al1	BT_Cry2Ag1;BT_Cry2Ab15	no	domain1	1	476	1	583	598	1213	1252	1675	8.20465356504882e-11	100;100;100;100	100;100;100;100	25.0;50.0;25.0;7.69	100	100	100	100	100	100	100	100	94.06931521059323	95.7841483979764	98.0676328502416	88.3561643835617	86.78034931788027	96.1148648648649	74.9644381223329	89.261744966443	96.11 (BT_Cry2Al1|NOV_Cry2Ab4_93.2_AIT70915.1)	74.96 (BT_Cry2Al1|NOV_Cry2Ab4_93.2_AIT70915.1)	89.26 (BT_Cry2Al1|NOV_Cry2Ab4_93.2_AIT70915.1)	90.61036623538145	84.8317134515489	94.469441319835	92.52994393476045	86.36 (BT_Cry2Ab15|NOV_Cry2Ab4_93.2_AIT70915.1)	95.24 (BT_Cry2Ab15|NOV_Cry2Ab4_93.2_AIT70915.1)	96.53 (BT_Cry2Ab15|NOV_Cry2Ab4_93.2_AIT70915.1)	80.20846754234643	83.33708320208791	73.24081127404305	84.0475081509083	84.98 (BT_Cry2Ab15|BT_Cry2Al1)	73.73 (BT_Cry2Ab15|BT_Cry2Al1)	87.83 (BT_Cry2Ab15|BT_Cry2Al1)
NOV_Cry19Ba1_74.0_AGV55021.1	BT_Cry19Ba1	BT_Cry19Ca1	no	domain1	1	673	1	592	631	1240	1258	1666	2.88473967901253e-13	100;100;100;100	100;100;100;100	100;100;100;100	100	100	100	100	100	100	100	100	100	100	100	100	71.09147580831484	89.297124600639	68.4647302904564	55.5125725338491	89.3 (BT_Cry19Ba1|NOV_Cry19Ba1_74.0_AGV55021.1)	68.46 (BT_Cry19Ba1|NOV_Cry19Ba1_74.0_AGV55021.1)	55.51 (BT_Cry19Ba1|NOV_Cry19Ba1_74.0_AGV55021.1)	68.5669058915552	68.3760683760684	75.0	62.3246492985972	68.38 (BT_Cry19Ca1|NOV_Cry19Ba1_74.0_AGV55021.1)	75.0 (BT_Cry19Ca1|NOV_Cry19Ba1_74.0_AGV55021.1)	62.32 (BT_Cry19Ca1|NOV_Cry19Ba1_74.0_AGV55021.1)	63.06150525490333	69.0442225392297	65.4891304347826	54.6511627906977	69.04 (BT_Cry19Ba1|BT_Cry19Ca1)	65.49 (BT_Cry19Ba1|BT_Cry19Ca1)	54.65 (BT_Cry19Ba1|BT_Cry19Ca1)
NOV_Cry40Da1_77.3_ARJ25823.1	NOV_Cry40Da1_66.9_PEU78339.1	NOV_Cry40Da1_81.5_AIN76756.1	minor	domain3_partial	1399	1660	1	640	664	1252	1279	1660	7.0200255419917e-10	100;100;100;100	100;100;100;100	100;100;100;100	100	100	100	100	100	100	100	100	100	100	100	100	69.71489279960296	68.8502673796791	69.3409742120344	70.9534368070954	68.85 (NOV_Cry40Da1_66.9_PEU78339.1|NOV_Cry40Da1_77.3_ARJ25823.1)	69.34 (NOV_Cry40Da1_66.9_PEU78339.1|NOV_Cry40Da1_77.3_ARJ25823.1)	70.95 (NOV_Cry40Da1_66.9_PEU78339.1|NOV_Cry40Da1_77.3_ARJ25823.1)	87.77212429689003	95.1145038167939	96.4824120603015	71.7194570135747	95.11 (NOV_Cry40Da1_77.3_ARJ25823.1|NOV_Cry40Da1_81.5_AIN76756.1)	96.48 (NOV_Cry40Da1_77.3_ARJ25823.1|NOV_Cry40Da1_81.5_AIN76756.1)	71.72 (NOV_Cry40Da1_77.3_ARJ25823.1|NOV_Cry40Da1_81.5_AIN76756.1)	69.90533663418853	69.758064516129	68.9111747851003	71.0467706013363	69.76 (NOV_Cry40Da1_66.9_PEU78339.1|NOV_Cry40Da1_81.5_AIN76756.1)	68.91 (NOV_Cry40Da1_66.9_PEU78339.1|NOV_Cry40Da1_81.5_AIN76756.1)	71.05 (NOV_Cry40Da1_66.9_PEU78339.1|NOV_Cry40Da1_81.5_AIN76756.1)
BT_Cry3Bb1;BT_Cry3Ba1	BT_Cry8Da1	BT_Cry3Ca1	no	domain3	1326	1686	1	613	637	1255	1285	1699	9.07191544108343e-10	100.0;100.0;100.0;100.0	100;100;100;100	100;100;100;100	91.8681802459042	92.1507064364207	90.4468412942989	93.006993006993	100	100	100	100	100	100	100	100	55.32383437372847	54.8633810877135	50.173809507972095	60.9343125254998	54.96 (BT_Cry3Ba1|BT_Cry8Da1)	50.52 (BT_Cry3Ba1|BT_Cry8Da1)	61.4 (BT_Cry3Bb1|BT_Cry8Da1)	60.6632462420731	65.91570094298609	64.13982083076955	51.93421695246365	66.48 (BT_Cry3Ba1|BT_Cry3Ca1)	64.25 (BT_Cry3Bb1|BT_Cry3Ca1)	52.21 (BT_Cry3Bb1|BT_Cry3Ca1)	52.568747256358634	53.4351145038168	49.4868871151653	54.7842401500938	53.44 (BT_Cry3Ca1|BT_Cry8Da1)	49.49 (BT_Cry3Ca1|BT_Cry8Da1)	54.78 (BT_Cry3Ca1|BT_Cry8Da1)
BT_Cry1Ca11;BT_Cry1Cb1	NOV_Cry1Ea10_93.2_AAX86871.1	NOV_Cry1Da1_83.2_AIW52615.1;BT_Cry1Da1	minor	domain1_partial	112	454	1	604	637	1225	1255	1696	2.47995254222405e-09	100.0;100.0;100.0;20.0	100;100;100;100	100.0;100.0;100.0;20.0	78.59801809564844	90.521327014218	90.9090909090909	54.3636363636364	100	100	100	100	70.7548242262935	74.2774566473989	66.2807525325615	71.7062634989201	59.93726554525228	59.4986807387863	54.02757096882655	66.28554492814399	59.5 (BT_Cry1Ca11|NOV_Cry1Ea10_93.2_AAX86871.1)	54.13 (BT_Cry1Cb1|NOV_Cry1Ea10_93.2_AAX86871.1)	77.1 (BT_Cry1Ca11|NOV_Cry1Ea10_93.2_AAX86871.1)	55.91093078753539	60.6421105740512	54.2327494236859	52.85793236486907	61.23 (BT_Cry1Ca11|NOV_Cry1Da1_83.2_AIW52615.1)	55.2 (BT_Cry1Ca11|BT_Cry1Da1)	53.58 (BT_Cry1Ca11|BT_Cry1Da1)	58.149950337969415	66.98926885105165	53.26533591973805	54.19524624311855	67.22 (NOV_Cry1Da1_83.2_AIW52615.1|NOV_Cry1Ea10_93.2_AAX86871.1)	53.97 (BT_Cry1Da1|NOV_Cry1Ea10_93.2_AAX86871.1)	54.35 (BT_Cry1Da1|NOV_Cry1Ea10_93.2_AAX86871.1)
NOV_Cry29Aa1_96.4_OUC03129.1;BT_Cry29Aa1	BT_Cry4Aa1	NOV_Cry4Ca2_48.4_AZJ24771.1	major	domain3_partial	1325	1625	1	607	628	1189	1222	1654	7.39676710039499e-15	100.0;100.0;100.0;100.0	100;100;100;100	100;100;100;100	95.90017825311944	100.0	87.7005347593583	100.0	100	100	100	100	100	100	100	100	54.14928484983035	50.5402160864346	50.58688374607535	61.3207547169811	50.54 (BT_Cry4Aa1|NOV_Cry29Aa1_96.4_OUC03129.1)	50.77 (BT_Cry4Aa1|NOV_Cry29Aa1_96.4_OUC03129.1)	61.32 (BT_Cry4Aa1|NOV_Cry29Aa1_96.4_OUC03129.1)	51.62248861739825	52.2556390977444	49.69147277214945	52.9203539823009	52.26 (NOV_Cry29Aa1_96.4_OUC03129.1|NOV_Cry4Ca2_48.4_AZJ24771.1)	50.19 (NOV_Cry29Aa1_96.4_OUC03129.1|NOV_Cry4Ca2_48.4_AZJ24771.1)	52.92 (NOV_Cry29Aa1_96.4_OUC03129.1|NOV_Cry4Ca2_48.4_AZJ24771.1)	53.82116795736563	52.9197080291971	53.9325842696629	54.6112115732369	52.92 (BT_Cry4Aa1|NOV_Cry4Ca2_48.4_AZJ24771.1)	53.93 (BT_Cry4Aa1|NOV_Cry4Ca2_48.4_AZJ24771.1)	54.61 (BT_Cry4Aa1|NOV_Cry4Ca2_48.4_AZJ24771.1)
BT_Cry8Ga1	BT_Cry9Fa1	BT_Cry8Na1	minor	domain3	1316	1696	1	598	622	1261	1288	1696	2.98550280982136e-09	100;100;100;100	100;100;100;100	100;100;100;100	100	100	100	100	100	100	100	100	100	100	100	100	52.156584898219	53.030303030303	49.8216409036861	53.6178107606679	53.03 (BT_Cry8Ga1|BT_Cry9Fa1)	49.82 (BT_Cry8Ga1|BT_Cry9Fa1)	53.62 (BT_Cry8Ga1|BT_Cry9Fa1)	59.07657641988184	70.697012802276	50.3529411764706	56.1797752808989	70.7 (BT_Cry8Ga1|BT_Cry8Na1)	50.35 (BT_Cry8Ga1|BT_Cry8Na1)	56.18 (BT_Cry8Ga1|BT_Cry8Na1)	52.42147856955963	54.5685279187817	50.5376344086022	52.158273381295	54.57 (BT_Cry8Na1|BT_Cry9Fa1)	50.54 (BT_Cry8Na1|BT_Cry9Fa1)	52.16 (BT_Cry8Na1|BT_Cry9Fa1)
BT_Cry32Ta1	BT_Cry32Qa1	BT_Cry32Va1;NOV_Cry32Va1_61.0_WP_134996253.1	no	domain1_partial	133	513	1	655	682	1288	1312	1729	7.59120597499086e-18	100;100;100;100	100;100;100;100	50.0;33.33;25.0;50.0	100	100	100	100	100	100	100	100	80.30749505463456	89.6142433234421	88.2521489971347	63.0560928433269	58.21641482346643	65.0375939849624	50.0	59.6116504854369	65.04 (BT_Cry32Qa1|BT_Cry32Ta1)	50.0 (BT_Cry32Qa1|BT_Cry32Ta1)	59.61 (BT_Cry32Qa1|BT_Cry32Ta1)	58.68105088838057	54.94358030293455	53.37117670826045	67.7283956539467	55.22 (BT_Cry32Ta1|NOV_Cry32Va1_61.0_WP_134996253.1)	53.84 (BT_Cry32Ta1|NOV_Cry32Va1_61.0_WP_134996253.1)	73.03 (BT_Cry32Ta1|BT_Cry32Va1)	54.61529649261716	54.8156956004756	50.52468094275875	58.505512934617144	54.82 (BT_Cry32Qa1|BT_Cry32Va1)	50.88 (BT_Cry32Qa1|NOV_Cry32Va1_61.0_WP_134996253.1)	59.92 (BT_Cry32Qa1|BT_Cry32Va1)
NOV_Cry40Da1_65.0_CAH33957.1	NOV_Cry40Da1_66.9_PEU78339.1	BT_Cry40Da1;NOV_Cry40Da1_81.5_AIN76756.1	minor	domain3	1280	1669	1	625	649	1237	1267	1669	1.66752770926974e-15	100;100;100;100	100;100;100;100	50.0;50.0;25.0;33.33	100	100	100	100	100	100	100	100	84.0470644704808	91.4798206278027	85.4889589905363	75.1724137931034	76.8946247934466	95.3051643192488	69.3409742120344	66.0377358490566	95.31 (NOV_Cry40Da1_65.0_CAH33957.1|NOV_Cry40Da1_66.9_PEU78339.1)	69.34 (NOV_Cry40Da1_65.0_CAH33957.1|NOV_Cry40Da1_66.9_PEU78339.1)	66.04 (NOV_Cry40Da1_65.0_CAH33957.1|NOV_Cry40Da1_66.9_PEU78339.1)	72.6266168378649	68.82513368983955	84.21261156059725	64.84210526315789	68.85 (NOV_Cry40Da1_65.0_CAH33957.1|NOV_Cry40Da1_81.5_AIN76756.1)	86.85 (BT_Cry40Da1|NOV_Cry40Da1_65.0_CAH33957.1)	65.47 (BT_Cry40Da1|NOV_Cry40Da1_65.0_CAH33957.1)	72.03116535928382	69.61798808135771	69.46276099369794	77.0127470027958	69.76 (NOV_Cry40Da1_66.9_PEU78339.1|NOV_Cry40Da1_81.5_AIN76756.1)	70.01 (BT_Cry40Da1|NOV_Cry40Da1_66.9_PEU78339.1)	82.98 (BT_Cry40Da1|NOV_Cry40Da1_66.9_PEU78339.1)
NOV_Cry21Aa2_44.6_AZR80772.1	BT_Cry21Ba1;BT_Cry21Aa1	BT_Cry21Fa1	major	domain3	1361	1672	1	628	640	1228	1234	1672	5.32723912299261e-15	100;100;100;100	16.67;14.29;50.0;33.33	100;100;100;100	100	100	100	100	70.58308028853153	82.6948480845443	58.1683168316832	70.8860759493671	100	100	100	100	53.51289236694367	52.1636286629854	50.6471169905518	57.7279314472938	52.6 (BT_Cry21Aa1|NOV_Cry21Aa2_44.6_AZR80772.1)	51.48 (BT_Cry21Aa1|NOV_Cry21Aa2_44.6_AZR80772.1)	59.32 (BT_Cry21Ba1|NOV_Cry21Aa2_44.6_AZR80772.1)	50.23577362134107	51.3793103448276	50.571791613723	48.7562189054726	51.38 (BT_Cry21Fa1|NOV_Cry21Aa2_44.6_AZR80772.1)	50.57 (BT_Cry21Fa1|NOV_Cry21Aa2_44.6_AZR80772.1)	48.76 (BT_Cry21Fa1|NOV_Cry21Aa2_44.6_AZR80772.1)	53.04164033565258	57.26377661959345	50.5481153111773	51.313029076187	58.09 (BT_Cry21Ba1|BT_Cry21Fa1)	50.55 (BT_Cry21Ba1|BT_Cry21Fa1)	51.57 (BT_Cry21Ba1|BT_Cry21Fa1)
BT_Cry30Ea1	NOV_Cry30Ga2_64.5_ARJ25665.1	BT_Cry30Ca1;NOV_Cry30Ca1_66.6_BAD00052.1	minor	domain2	761	1237	1	628	646	1270	1303	1762	2.0976397707346e-18	100;100;100;100	100;100;100;100	50.0;50.0;33.33;50.0	100	100	100	100	100	100	100	100	72.24871378645406	73.6625514403292	87.3873873873874	55.6962025316456	61.42092253208593	60.536398467433	69.4406548431105	54.2857142857143	60.54 (BT_Cry30Ea1|NOV_Cry30Ga2_64.5_ARJ25665.1)	69.44 (BT_Cry30Ea1|NOV_Cry30Ga2_64.5_ARJ25665.1)	54.29 (BT_Cry30Ea1|NOV_Cry30Ga2_64.5_ARJ25665.1)	68.4552929027643	69.4688056267095	68.76220604908019	67.1348670325032	69.58 (BT_Cry30Ea1|NOV_Cry30Ca1_66.6_BAD00052.1)	69.46 (BT_Cry30Ca1|BT_Cry30Ea1)	78.83 (BT_Cry30Ca1|BT_Cry30Ea1)	66.51931133976512	62.4443345288038	82.78175816749985	54.33184132299175	62.76 (BT_Cry30Ca1|NOV_Cry30Ga2_64.5_ARJ25665.1)	82.84 (NOV_Cry30Ca1_66.6_BAD00052.1|NOV_Cry30Ga2_64.5_ARJ25665.1)	55.21 (NOV_Cry30Ca1_66.6_BAD00052.1|NOV_Cry30Ga2_64.5_ARJ25665.1)
BT_Cry30Aa1	NOV_Cry30Ga2_64.5_ARJ25665.1	BT_Cry30Fa1	minor	domain2	619	1203	1	631	655	1276	1306	1765	2.69412880982813e-14	100;100;100;100	100;100;100;100	100;100;100;100	100	100	100	100	100	100	100	100	100	100	100	100	63.64596902105747	61.9537275064267	75.2475247524752	53.7366548042705	61.95 (BT_Cry30Aa1|NOV_Cry30Ga2_64.5_ARJ25665.1)	75.25 (BT_Cry30Aa1|NOV_Cry30Ga2_64.5_ARJ25665.1)	53.74 (BT_Cry30Aa1|NOV_Cry30Ga2_64.5_ARJ25665.1)	77.2398784025994	79.9145299145299	73.6619718309859	78.1431334622824	79.91 (BT_Cry30Aa1|BT_Cry30Fa1)	73.66 (BT_Cry30Aa1|BT_Cry30Fa1)	78.14 (BT_Cry30Aa1|BT_Cry30Fa1)	67.26037706558404	62.5482625482625	84.9624060150376	54.270462633452	62.55 (BT_Cry30Fa1|NOV_Cry30Ga2_64.5_ARJ25665.1)	84.96 (BT_Cry30Fa1|NOV_Cry30Ga2_64.5_ARJ25665.1)	54.27 (BT_Cry30Fa1|NOV_Cry30Ga2_64.5_ARJ25665.1)
