Cry	id	dom_id	type_id	Cry_len	len	dom_len	type_len
BT_Cry4Ca1	51.2767482012165	domain1	all	BT_Cry4Ca1	606	domain1	all
BT_Cry4Ca2	51.3076300593482	domain1	all	BT_Cry4Ca2	606	domain1	all
BT_Cry4Cb1	51.4184677405461	domain1	all	BT_Cry4Cb1	606	domain1	all
BT_Cry4Cb2	51.3185627275993	domain1	all	BT_Cry4Cb2	606	domain1	all
BT_Cry4Cc1	51.278223087921	domain1	all	BT_Cry4Cc1	606	domain1	all
BT_Cry50Aa1	50.811334663221	domain1	all	BT_Cry50Aa1	609	domain1	all
BT_Cry50Ba1	51.3155664802304	domain1	all	BT_Cry50Ba1	606	domain1	all
BT_Cry50Ba2	51.2805244986423	domain1	all	BT_Cry50Ba2	606	domain1	all
BT_Cry52Aa1	50.5243237159279	domain1	all	BT_Cry52Aa1	615	domain1	all
BT_Cry52Ba1	50.4905819998903	domain1	all	BT_Cry52Ba1	609	domain1	all
BT_Cry52Ca1	51.0131746056798	domain1	all	BT_Cry52Ca1	591	domain1	all
BT_Cry53Aa1	51.9890150051728	domain1	all	BT_Cry53Aa1	606	domain1	all
BT_Cry53Ab1	51.9623222048723	domain1	all	BT_Cry53Ab1	606	domain1	all
BT_Cry54Aa1	50.6215804314552	domain1	all	BT_Cry54Aa1	684	domain1	all
BT_Cry54Ba1	50.6882320093204	domain1	all	BT_Cry54Ba1	681	domain1	all
BT_Cry56Aa1	51.0204553584456	domain1	all	BT_Cry56Aa1	600	domain1	all
BT_Cry56Aa2	50.8500216407259	domain1	all	BT_Cry56Aa2	600	domain1	all
BT_Cry56Aa3	50.6971156051477	domain1	all	BT_Cry56Aa3	600	domain1	all
BT_Cry57Ab1	50.8341049106334	domain1	all	BT_Cry57Ab1	624	domain1	all
BT_Cry58Aa1	49.1205801037691	domain1	all	BT_Cry58Aa1	732	domain1	all
BT_Cry59Aa1	50.6244814101817	domain1	all	BT_Cry59Aa1	573	domain1	all
BT_Cry59Ba1	51.2427161960841	domain1	all	BT_Cry59Ba1	648	domain1	all
BT_Cry5Aa1	50.0268992615718	domain1	all	BT_Cry5Aa1	654	domain1	all
BT_Cry5Ab1	50.0268992615718	domain1	all	BT_Cry5Ab1	654	domain1	all
BT_Cry5Ac1	49.8932109929084	domain1	all	BT_Cry5Ac1	654	domain1	all
BT_Cry5Ad1	49.9960859606792	domain1	all	BT_Cry5Ad1	654	domain1	all
BT_Cry5Ba1	50.0371722021372	domain1	all	BT_Cry5Ba1	714	domain1	all
BT_Cry5Ba3	50.0109375309443	domain1	all	BT_Cry5Ba3	714	domain1	all
BT_Cry5Ca1	48.3616338405176	domain1	all	BT_Cry5Ca1	744	domain1	all
BT_Cry5Da1	49.6377613285959	domain1	all	BT_Cry5Da1	654	domain1	all
BT_Cry5Ea2	49.1789277098921	domain1	all	BT_Cry5Ea2	675	domain1	all
BT_Cry61Aa1	51.7340617026001	domain1	all	BT_Cry61Aa1	621	domain1	all
BT_Cry62Aa1	50.2034297638974	domain1	all	BT_Cry62Aa1	696	domain1	all
BT_Cry63Aa1	50.0596176361211	domain1	all	BT_Cry63Aa1	591	domain1	all
BT_Cry65Aa2	47.6827604287534	domain1	all	BT_Cry65Aa2	813	domain1	all
BT_Cry67Aa2	50.1693680237864	domain1	all	BT_Cry67Aa2	603	domain1	all
BT_Cry68Aa1	51.0267900264644	domain1	all	BT_Cry68Aa1	627	domain1	all
BT_Cry69Aa1	51.3688350274627	domain1	all	BT_Cry69Aa1	600	domain1	all
BT_Cry69Ab1	51.5135426715042	domain1	all	BT_Cry69Ab1	600	domain1	all
BT_Cry70Aa1	49.9666572600034	domain1	all	BT_Cry70Aa1	687	domain1	all
BT_Cry70Ba1	50.467756185078	domain1	all	BT_Cry70Ba1	651	domain1	all
BT_Cry70Bb1	50.2958266968934	domain1	all	BT_Cry70Bb1	654	domain1	all
BT_Cry71Aa1	53.0944210581656	domain1	all	BT_Cry71Aa1	600	domain1	all
BT_Cry72Aa1	51.3237423911522	domain1	all	BT_Cry72Aa1	576	domain1	all
BT_Cry73Aa1	50.5970173678698	domain1	all	BT_Cry73Aa1	693	domain1	all
BT_Cry7Aa1	53.4827113496254	domain1	all	BT_Cry7Aa1	597	domain1	all
BT_Cry7Ab1	54.5818516974513	domain1	all	BT_Cry7Ab1	597	domain1	all
BT_Cry7Ab2	54.4888426517512	domain1	all	BT_Cry7Ab2	597	domain1	all
BT_Cry7Ab3	54.5945520887924	domain1	all	BT_Cry7Ab3	597	domain1	all
BT_Cry7Ab5	54.5732993262139	domain1	all	BT_Cry7Ab5	597	domain1	all
BT_Cry7Ab6	54.5818516974513	domain1	all	BT_Cry7Ab6	597	domain1	all
BT_Cry7Ab9	54.4501323981068	domain1	all	BT_Cry7Ab9	597	domain1	all
BT_Cry7Ac1	53.3045619853942	domain1	all	BT_Cry7Ac1	597	domain1	all
BT_Cry7Ba1	52.5769443408593	domain1	all	BT_Cry7Ba1	597	domain1	all
BT_Cry7Bb1	51.965827821383	domain1	all	BT_Cry7Bb1	603	domain1	all
BT_Cry7Cb1	53.430465066755	domain1	all	BT_Cry7Cb1	609	domain1	all
BT_Cry7Da1	52.7656149161999	domain1	all	BT_Cry7Da1	594	domain1	all
BT_Cry7Fa1	52.1765906066734	domain1	all	BT_Cry7Fa1	630	domain1	all
BT_Cry7Fb2	52.3303701219357	domain1	all	BT_Cry7Fb2	627	domain1	all
BT_Cry7Ga2	53.1255612320431	domain1	all	BT_Cry7Ga2	597	domain1	all
BT_Cry7Gb1	52.7876931725175	domain1	all	BT_Cry7Gb1	597	domain1	all
BT_Cry7Gc1	52.6550134409433	domain1	all	BT_Cry7Gc1	597	domain1	all
BT_Cry7Gd1	52.683897840958	domain1	all	BT_Cry7Gd1	606	domain1	all
BT_Cry7Ha1	52.9440969208749	domain1	all	BT_Cry7Ha1	594	domain1	all
BT_Cry7Ia1	52.4011895907056	domain1	all	BT_Cry7Ia1	612	domain1	all
BT_Cry7Ja1	52.390253286768	domain1	all	BT_Cry7Ja1	606	domain1	all
BT_Cry7Ka1	51.63709835194	domain1	all	BT_Cry7Ka1	600	domain1	all
BT_Cry7Kb1	51.4567956858831	domain1	all	BT_Cry7Kb1	597	domain1	all
BT_Cry7La1	51.8544539239506	domain1	all	BT_Cry7La1	600	domain1	all
BT_Cry8-like	47.5461953943504	domain1	all	BT_Cry8-like	588	domain1	all
BT_Cry8Aa1	54.8113184343009	domain1	all	BT_Cry8Aa1	606	domain1	all
BT_Cry8Ab1	53.519367729061	domain1	all	BT_Cry8Ab1	606	domain1	all
BT_Cry8Ac1	53.6810489169859	domain1	all	BT_Cry8Ac1	603	domain1	all
BT_Cry8Ad1	54.5581533780767	domain1	all	BT_Cry8Ad1	600	domain1	all
BT_Cry8Ba1	55.5975486173259	domain1	all	BT_Cry8Ba1	606	domain1	all
BT_Cry8Bc1	56.0712018995393	domain1	all	BT_Cry8Bc1	606	domain1	all
BT_Cry8Ca1	53.0612148101141	domain1	all	BT_Cry8Ca1	603	domain1	all
BT_Cry8Da1	54.6541490910296	domain1	all	BT_Cry8Da1	606	domain1	all
BT_Cry8Db1	54.6541490910296	domain1	all	BT_Cry8Db1	606	domain1	all
BT_Cry8Ea2	55.6188324191292	domain1	all	BT_Cry8Ea2	597	domain1	all
BT_Cry8Ea6	55.5034816231044	domain1	all	BT_Cry8Ea6	597	domain1	all
BT_Cry8Fa1	53.9967413161972	domain1	all	BT_Cry8Fa1	588	domain1	all
BT_Cry8Fa2	53.9967413161972	domain1	all	BT_Cry8Fa2	588	domain1	all
BT_Cry8Fa3	53.9967413161972	domain1	all	BT_Cry8Fa3	588	domain1	all
BT_Cry8Ga1	52.5784365272523	domain1	all	BT_Cry8Ga1	597	domain1	all
BT_Cry8Ga3	52.5784365272523	domain1	all	BT_Cry8Ga3	597	domain1	all
BT_Cry8Ha1	53.5352922436225	domain1	all	BT_Cry8Ha1	594	domain1	all
BT_Cry8Hb1	53.4104719116323	domain1	all	BT_Cry8Hb1	594	domain1	all
BT_Cry8Ia1	53.9245259147396	domain1	all	BT_Cry8Ia1	579	domain1	all
BT_Cry8Ia3	53.8235710455366	domain1	all	BT_Cry8Ia3	579	domain1	all
BT_Cry8Ib1	54.209205833955	domain1	all	BT_Cry8Ib1	579	domain1	all
BT_Cry8Ib3	54.1667732565299	domain1	all	BT_Cry8Ib3	579	domain1	all
BT_Cry8Ja1	55.6188324191292	domain1	all	BT_Cry8Ja1	597	domain1	all
BT_Cry8Ka1	52.9990134158767	domain1	all	BT_Cry8Ka1	597	domain1	all
BT_Cry8Ka3	53.2050387019408	domain1	all	BT_Cry8Ka3	597	domain1	all
BT_Cry8Kb1	53.1035054672616	domain1	all	BT_Cry8Kb1	597	domain1	all
BT_Cry8La1	52.011481356293	domain1	all	BT_Cry8La1	624	domain1	all
BT_Cry8Ma2	52.6619924689771	domain1	all	BT_Cry8Ma2	612	domain1	all
BT_Cry8Na1	53.0268948974195	domain1	all	BT_Cry8Na1	603	domain1	all
BT_Cry8Pa1	55.3140788686681	domain1	all	BT_Cry8Pa1	603	domain1	all
BT_Cry8Qa1	53.7429842677353	domain1	all	BT_Cry8Qa1	585	domain1	all
BT_Cry8Ra1	52.7797180923272	domain1	all	BT_Cry8Ra1	624	domain1	all
BT_Cry8Sa1	53.3769669676092	domain1	all	BT_Cry8Sa1	594	domain1	all
BT_Cry8Ta1	53.2043296732784	domain1	all	BT_Cry8Ta1	606	domain1	all
BT_Cry9Aa1	51.2464325377336	domain1	all	BT_Cry9Aa1	636	domain1	all
BT_Cry9Aa3	51.2464325377336	domain1	all	BT_Cry9Aa3	636	domain1	all
BT_Cry9Aa5	51.1023732752519	domain1	all	BT_Cry9Aa5	636	domain1	all
BT_Cry9Ba1	51.8061235200129	domain1	all	BT_Cry9Ba1	606	domain1	all
BT_Cry9Bb1	52.4677085990403	domain1	all	BT_Cry9Bb1	600	domain1	all
BT_Cry9Ca1	53.9136744875566	domain1	all	BT_Cry9Ca1	606	domain1	all
BT_Cry9Da1	52.8548996387202	domain1	all	BT_Cry9Da1	612	domain1	all
BT_Cry9Db1	52.7847817558785	domain1	all	BT_Cry9Db1	612	domain1	all
BT_Cry9Dc1	52.7609433253904	domain1	all	BT_Cry9Dc1	612	domain1	all
BT_Cry9Ea10	52.8365131036889	domain1	all	BT_Cry9Ea10	615	domain1	all
BT_Cry9Ea3	52.8365131036889	domain1	all	BT_Cry9Ea3	615	domain1	all
BT_Cry9Ea5	52.8365131036889	domain1	all	BT_Cry9Ea5	615	domain1	all
BT_Cry9Ea6	52.8195852686627	domain1	all	BT_Cry9Ea6	615	domain1	all
BT_Cry9Ea7	52.8365131036889	domain1	all	BT_Cry9Ea7	615	domain1	all
BT_Cry9Eb1	53.2976070111915	domain1	all	BT_Cry9Eb1	615	domain1	all
BT_Cry9Eb2	53.2831357961269	domain1	all	BT_Cry9Eb2	615	domain1	all
BT_Cry9Ec1	53.0499041668153	domain1	all	BT_Cry9Ec1	615	domain1	all
BT_Cry9Ed1	52.972187896723	domain1	all	BT_Cry9Ed1	615	domain1	all
BT_Cry9Ee1	52.4754432545621	domain1	all	BT_Cry9Ee1	615	domain1	all
BT_Cry9Fa1	52.6518871681885	domain1	all	BT_Cry9Fa1	615	domain1	all
BT_Cry9Ga1	51.2401919448216	domain1	all	BT_Cry9Ga1	636	domain1	all
NOV_Cry10Aa1_94.4_ABW89736.1	51.0743516939322	domain1	all	NOV_Cry10Aa1_94.4_ABW89736.1	618	domain1	all
NOV_Cry10Aa1_97.0_ABW89733.1	50.8345615779681	domain1	all	NOV_Cry10Aa1_97.0_ABW89733.1	621	domain1	all
NOV_Cry10Aa1_97.2_ABW89735.1	50.7380413236311	domain1	all	NOV_Cry10Aa1_97.2_ABW89735.1	621	domain1	all
NOV_Cry10Aa1_98.2_ABW89731.1	50.8956592142126	domain1	all	NOV_Cry10Aa1_98.2_ABW89731.1	621	domain1	all
NOV_Cry10Aa1_98.2_ABW89732.1	50.9007057838589	domain1	all	NOV_Cry10Aa1_98.2_ABW89732.1	621	domain1	all
NOV_Cry11Aa1_95.8_ABW89741.1	49.923402308235	domain1	all	NOV_Cry11Aa1_95.8_ABW89741.1	528	domain1	all
NOV_Cry11Aa1_96.3_ABW89742.1	50.5289353786195	domain1	all	NOV_Cry11Aa1_96.3_ABW89742.1	549	domain1	all
NOV_Cry11Aa1_97.8_ABW89740.1	49.4583392787843	domain1	all	NOV_Cry11Aa1_97.8_ABW89740.1	507	domain1	all
NOV_Cry11Aa1_98.9_ABW89739.1	50.6389653820715	domain1	all	NOV_Cry11Aa1_98.9_ABW89739.1	549	domain1	all
NOV_Cry11Aa1_99.2_AXJ97555.1	50.5720073614498	domain1	all	NOV_Cry11Aa1_99.2_AXJ97555.1	549	domain1	all
NOV_Cry11Aa1_99.4_AXJ97553.1	50.6521793686131	domain1	all	NOV_Cry11Aa1_99.4_AXJ97553.1	546	domain1	all
NOV_Cry11Aa1_99.5_ABW89737.1	50.6521793686131	domain1	all	NOV_Cry11Aa1_99.5_ABW89737.1	546	domain1	all
NOV_Cry11Aa1_99.8_QAV56468.1	50.6473301531839	domain1	all	NOV_Cry11Aa1_99.8_QAV56468.1	546	domain1	all
NOV_Cry11Bb1_99.7_WP_103570866.1	49.839125310929	domain1	all	NOV_Cry11Bb1_99.7_WP_103570866.1	522	domain1	all
NOV_Cry13Aa1_50.1_ANS46780.1	49.0114046351413	domain1	all	NOV_Cry13Aa1_50.1_ANS46780.1	678	domain1	all
NOV_Cry14Aa1_41.1_PGW46198.1	48.6719021945317	domain1	all	NOV_Cry14Aa1_41.1_PGW46198.1	684	domain1	all
NOV_Cry14Aa1_44.0_PGW42274.1	48.9918466732191	domain1	all	NOV_Cry14Aa1_44.0_PGW42274.1	678	domain1	all
NOV_Cry14Ab1_42.4_PGW46196.1	48.7792311562071	domain1	all	NOV_Cry14Ab1_42.4_PGW46196.1	678	domain1	all
NOV_Cry14Ab1_85.6_AXE15628.1	50.0635281156107	domain1	all	NOV_Cry14Ab1_85.6_AXE15628.1	672	domain1	all
NOV_Cry19Aa1_29.2_PEA88281.1	51.3345612611349	domain1	all	NOV_Cry19Aa1_29.2_PEA88281.1	561	domain1	all
NOV_Cry19Ba1_74.0_AGV55021.1	51.6674705722489	domain1	all	NOV_Cry19Ba1_74.0_AGV55021.1	591	domain1	all
NOV_Cry1Aa11_99.8_ADD14591.1	57.4227152468578	domain1	all	NOV_Cry1Aa11_99.8_ADD14591.1	603	domain1	all
NOV_Cry1Aa11_99.8_AER40296.1	57.4736586124211	domain1	all	NOV_Cry1Aa11_99.8_AER40296.1	603	domain1	all
NOV_Cry1Aa11_99.9_AIE37439.1	57.4718320017054	domain1	all	NOV_Cry1Aa11_99.9_AIE37439.1	603	domain1	all
NOV_Cry1Aa12_99.5_AFX69046.1	52.119910751216	domain1	all	NOV_Cry1Aa12_99.5_AFX69046.1	603	domain1	all
NOV_Cry1Aa12_99.7_AEB21634.1	57.450191882644	domain1	all	NOV_Cry1Aa12_99.7_AEB21634.1	603	domain1	all
NOV_Cry1Aa12_99.8_AGC03212.1	57.4296410655508	domain1	all	NOV_Cry1Aa12_99.8_AGC03212.1	603	domain1	all
NOV_Cry1Aa12_99.9_OUA40850.1	57.4741781657354	domain1	all	NOV_Cry1Aa12_99.9_OUA40850.1	603	domain1	all
NOV_Cry1Ab12_91.4_AAK14338.1	54.4088941330752	domain1	all	NOV_Cry1Ab12_91.4_AAK14338.1	603	domain1	all
NOV_Cry1Ab12_98.5_AGI21848.1	56.7410894501059	domain1	all	NOV_Cry1Ab12_98.5_AGI21848.1	603	domain1	all
NOV_Cry1Ab12_98.7_AAK14336.1	57.6972353510596	domain1	all	NOV_Cry1Ab12_98.7_AAK14336.1	603	domain1	all
NOV_Cry1Ab12_99.3_ACU65107.1	57.6862478449102	domain1	all	NOV_Cry1Ab12_99.3_ACU65107.1	603	domain1	all
NOV_Cry1Ab12_99.5_ACB05714.1	57.5239467182689	domain1	all	NOV_Cry1Ab12_99.5_ACB05714.1	603	domain1	all
NOV_Cry1Ab12_99.5_ACU65108.1	57.6972353510596	domain1	all	NOV_Cry1Ab12_99.5_ACU65108.1	603	domain1	all
NOV_Cry1Ab12_99.7_ALJ10947.1	57.5972386494016	domain1	all	NOV_Cry1Ab12_99.7_ALJ10947.1	603	domain1	all
NOV_Cry1Ab12_99.9_AEV45790.1	57.5996123387137	domain1	all	NOV_Cry1Ab12_99.9_AEV45790.1	603	domain1	all
NOV_Cry1Ab12_99.9_OTZ08639.1	57.6972353510596	domain1	all	NOV_Cry1Ab12_99.9_OTZ08639.1	603	domain1	all
NOV_Cry1Ab18_92.4_AX383797.1	57.6972353510596	domain1	all	NOV_Cry1Ab18_92.4_AX383797.1	603	domain1	all
NOV_Cry1Ab32_92.7_AAK14337.1	57.6356533890369	domain1	all	NOV_Cry1Ab32_92.7_AAK14337.1	603	domain1	all
NOV_Cry1Ac10_99.0_AKJ79185.1	57.6972353510596	domain1	all	NOV_Cry1Ac10_99.0_AKJ79185.1	603	domain1	all
NOV_Cry1Ac10_99.0_CAA70925.1	51.0763663426998	domain1	all	NOV_Cry1Ac10_99.0_CAA70925.1	603	domain1	all
NOV_Cry1Ac10_99.2_ACV81774.1	57.5231400562424	domain1	all	NOV_Cry1Ac10_99.2_ACV81774.1	603	domain1	all
NOV_Cry1Ac10_99.3_ABY83188.1	57.594799663536	domain1	all	NOV_Cry1Ac10_99.3_ABY83188.1	603	domain1	all
NOV_Cry1Ac10_99.8_ADB44078.1	57.5933891799918	domain1	all	NOV_Cry1Ac10_99.8_ADB44078.1	603	domain1	all
NOV_Cry1Ac10_99.9_AXP29732.1	57.6770174453491	domain1	all	NOV_Cry1Ac10_99.9_AXP29732.1	603	domain1	all
NOV_Cry1Ac11_99.8_ACB05715.1	57.3782181440472	domain1	all	NOV_Cry1Ac11_99.8_ACB05715.1	603	domain1	all
NOV_Cry1Ac13_96.1_AXE42966.1	57.5795835897038	domain1	all	NOV_Cry1Ac13_96.1_AXE42966.1	603	domain1	all
NOV_Cry1Ac13_97.5_AXE42971.1	57.5895510084846	domain1	all	NOV_Cry1Ac13_97.5_AXE42971.1	603	domain1	all
NOV_Cry1Ac2_99.8_OTZ14059.1	57.6953672568944	domain1	all	NOV_Cry1Ac2_99.8_OTZ14059.1	603	domain1	all
NOV_Cry1Ac23_90.7_CAQ03747.1	49.7948016415869	domain1	all	NOV_Cry1Ac23_90.7_CAQ03747.1	501	domain1	all
NOV_Cry1Ac5_99.7_ADD12104.1	57.6217229824307	domain1	all	NOV_Cry1Ac5_99.7_ADD12104.1	603	domain1	all
NOV_Cry1Ad2_87.7_AIW52617.1	53.8240564778198	domain1	all	NOV_Cry1Ad2_87.7_AIW52617.1	603	domain1	all
NOV_Cry1Ae1_99.9_AND11141.1	56.4122614422464	domain1	all	NOV_Cry1Ae1_99.9_AND11141.1	603	domain1	all
NOV_Cry1Ae1_99.9_WP_063676659.1	56.4122614422464	domain1	all	NOV_Cry1Ae1_99.9_WP_063676659.1	603	domain1	all
NOV_Cry1Ba1_98.9_ABQ23438.1	53.4127317844656	domain1	all	NOV_Cry1Ba1_98.9_ABQ23438.1	603	domain1	all
NOV_Cry1Ba2_99.9_OTY85625.1	53.7661413832585	domain1	all	NOV_Cry1Ba2_99.9_OTY85625.1	603	domain1	all
NOV_Cry1Be1_99.4_AOV85568.1	53.5035126827188	domain1	all	NOV_Cry1Be1_99.4_AOV85568.1	603	domain1	all
NOV_Cry1Ca1_99.9_BAM67040.1	54.1483803056112	domain1	all	NOV_Cry1Ca1_99.9_BAM67040.1	603	domain1	all
NOV_Cry1Ca2_99.9_CAA00882.1	54.0201969127662	domain1	all	NOV_Cry1Ca2_99.9_CAA00882.1	603	domain1	all
NOV_Cry1Ca4_99.9_QBO56621.1	54.064143247213	domain1	all	NOV_Cry1Ca4_99.9_QBO56621.1	603	domain1	all
NOV_Cry1Da1_83.2_AIW52615.1	53.9819927789201	domain1	all	NOV_Cry1Da1_83.2_AIW52615.1	603	domain1	all
NOV_Cry1Da1_84.8_ABK35074.1	53.4476700657778	domain1	all	NOV_Cry1Da1_84.8_ABK35074.1	600	domain1	all
NOV_Cry1Da1_99.6_ALP83513.1	54.21323699868	domain1	all	NOV_Cry1Da1_99.6_ALP83513.1	603	domain1	all
NOV_Cry1Da1_99.8_ACV81776.1	54.4109111696482	domain1	all	NOV_Cry1Da1_99.8_ACV81776.1	603	domain1	all
NOV_Cry1Da3_99.9_OTZ53868.1	54.4109111696482	domain1	all	NOV_Cry1Da3_99.9_OTZ53868.1	603	domain1	all
NOV_Cry1Ea10_93.2_AAX86871.1	56.5600801195585	domain1	all	NOV_Cry1Ea10_93.2_AAX86871.1	606	domain1	all
NOV_Cry1Ea11_97.9_AGZ85202.1	54.4882704016792	domain1	all	NOV_Cry1Ea11_97.9_AGZ85202.1	603	domain1	all
NOV_Cry1Fb3_99.9_WP_102981975.1	53.1727928912061	domain1	all	NOV_Cry1Fb3_99.9_WP_102981975.1	603	domain1	all
NOV_Cry1Ga1_77.9_AX098669.1	53.0832331711762	domain1	all	NOV_Cry1Ga1_77.9_AX098669.1	591	domain1	all
NOV_Cry1Gb2_99.9_OTY56195.1	52.4301563182136	domain1	all	NOV_Cry1Gb2_99.9_OTY56195.1	591	domain1	all
NOV_Cry1Ha1_85.7_AIW52616.1	52.8472651152248	domain1	all	NOV_Cry1Ha1_85.7_AIW52616.1	591	domain1	all
NOV_Cry1Ia11_96.7_AXE42967.1	55.6418265928209	domain1	all	NOV_Cry1Ia11_96.7_AXE42967.1	603	domain1	all
NOV_Cry1Ia14_99.2_AQY42680.1	55.4669264715043	domain1	all	NOV_Cry1Ia14_99.2_AQY42680.1	603	domain1	all
NOV_Cry1Ia14_99.2_WP_079246652.1	55.4669264715043	domain1	all	NOV_Cry1Ia14_99.2_WP_079246652.1	603	domain1	all
NOV_Cry1Ia14_99.6_WP_053514599.1	55.5938198614184	domain1	all	NOV_Cry1Ia14_99.6_WP_053514599.1	603	domain1	all
NOV_Cry1Ia24_22.2_CAP40039.1	51.1352113286391	domain1	all	NOV_Cry1Ia24_22.2_CAP40039.1	630	domain1	all
NOV_Cry1Ia28_99.7_AIQ81197.1	55.7785149020761	domain1	all	NOV_Cry1Ia28_99.7_AIQ81197.1	603	domain1	all
NOV_Cry1Ia9_99.7_AEV45788.1	55.7161735838417	domain1	all	NOV_Cry1Ia9_99.7_AEV45788.1	603	domain1	all
NOV_Cry1Ia9_99.7_AHL84185.1	55.6602612377155	domain1	all	NOV_Cry1Ia9_99.7_AHL84185.1	603	domain1	all
NOV_Cry1Ib10_97.2_AHX73744.1	55.3146143322755	domain1	all	NOV_Cry1Ib10_97.2_AHX73744.1	600	domain1	all
NOV_Cry1Ib7_99.3_AFC76323.1	55.7029494858624	domain1	all	NOV_Cry1Ib7_99.3_AFC76323.1	603	domain1	all
NOV_Cry1Ib7_99.9_WP_033700083.1	55.7107795744855	domain1	all	NOV_Cry1Ib7_99.9_WP_033700083.1	603	domain1	all
NOV_Cry1Ie2_23.3_ATF15267.1	50.0519709458248	domain1	all	NOV_Cry1Ie2_23.3_ATF15267.1	588	domain1	all
NOV_Cry1Ie5_79.3_PQQ47595.1	54.4947543409812	domain1	all	NOV_Cry1Ie5_79.3_PQQ47595.1	603	domain1	all
NOV_Cry1Jc1_99.1_AAS93799.1	53.0689880139237	domain1	all	NOV_Cry1Jc1_99.1_AAS93799.1	603	domain1	all
NOV_Cry1Ka2_99.8_OTZ32741.1	53.7703848333194	domain1	all	NOV_Cry1Ka2_99.8_OTZ32741.1	603	domain1	all
NOV_Cry20Ba2_80.0_AGV55017.1	51.7273361565563	domain1	all	NOV_Cry20Ba2_80.0_AGV55017.1	591	domain1	all
NOV_Cry21Aa2_44.6_AZR80772.1	49.8808509271648	domain1	all	NOV_Cry21Aa2_44.6_AZR80772.1	627	domain1	all
NOV_Cry21Aa2_95.4_WP_103655243.1	49.3148537958351	domain1	all	NOV_Cry21Aa2_95.4_WP_103655243.1	696	domain1	all
NOV_Cry21Aa2_99.7_AXE15629.1	49.3020875730364	domain1	all	NOV_Cry21Aa2_99.7_AXE15629.1	696	domain1	all
NOV_Cry21Ba1_28.9_PEZ39117.1	49.8579977131275	domain1	all	NOV_Cry21Ba1_28.9_PEZ39117.1	573	domain1	all
NOV_Cry21Ca1_38.9_AEH76823.1	48.369183936746	domain1	all	NOV_Cry21Ca1_38.9_AEH76823.1	747	domain1	all
NOV_Cry21Ca2_37.1_AOM14729.1	47.8334462272166	domain1	all	NOV_Cry21Ca2_37.1_AOM14729.1	741	domain1	all
NOV_Cry21Ca2_64.6_AZR80780.1	49.1133264911903	domain1	all	NOV_Cry21Ca2_64.6_AZR80780.1	723	domain1	all
NOV_Cry21Ca2_65.9_AZR80774.1	49.032964189654	domain1	all	NOV_Cry21Ca2_65.9_AZR80774.1	726	domain1	all
NOV_Cry21Fa1_31.0_OTW70091.1	45.6164664735407	domain1	all	NOV_Cry21Fa1_31.0_OTW70091.1	378	domain1	all
NOV_Cry21Fa1_47.3_OTY57628.1	48.1310820573002	domain1	all	NOV_Cry21Fa1_47.3_OTY57628.1	774	domain1	all
NOV_Cry24Aa1_60.8_BAD32657.1	50.9641032478365	domain1	all	NOV_Cry24Aa1_60.8_BAD32657.1	552	domain1	all
NOV_Cry24Aa1_98.3_WP_086403584.1	50.7602065756388	domain1	all	NOV_Cry24Aa1_98.3_WP_086403584.1	546	domain1	all
NOV_Cry25Aa1_97.8_OUB78400.1	51.0229979773032	domain1	all	NOV_Cry25Aa1_97.8_OUB78400.1	639	domain1	all
NOV_Cry27Aa1_80.8_AGV55018.1	51.5891609832724	domain1	all	NOV_Cry27Aa1_80.8_AGV55018.1	603	domain1	all
NOV_Cry28Aa2_99.6_ABB51653.1	51.1850076666643	domain1	all	NOV_Cry28Aa2_99.6_ABB51653.1	615	domain1	all
NOV_Cry29Aa1_96.4_OUC03129.1	50.7409275187266	domain1	all	NOV_Cry29Aa1_96.4_OUC03129.1	606	domain1	all
NOV_Cry2Aa1_97.8_ALV82138.1	54.6479186967293	domain1	all	NOV_Cry2Aa1_97.8_ALV82138.1	579	domain1	all
NOV_Cry2Aa1_99.2_AJA30268.1	54.3516193470662	domain1	all	NOV_Cry2Aa1_99.2_AJA30268.1	579	domain1	all
NOV_Cry2Aa1_99.4_AIE37446.1	54.6311837940928	domain1	all	NOV_Cry2Aa1_99.4_AIE37446.1	579	domain1	all
NOV_Cry2Aa1_99.8_AYN72234.1	54.4249551337119	domain1	all	NOV_Cry2Aa1_99.8_AYN72234.1	579	domain1	all
NOV_Cry2Aa1_99.8_CAD32378.1	54.4249551337119	domain1	all	NOV_Cry2Aa1_99.8_CAD32378.1	579	domain1	all
NOV_Cry2Aa3_99.7_AAQ52384.1	54.3022515932403	domain1	all	NOV_Cry2Aa3_99.7_AAQ52384.1	579	domain1	all
NOV_Cry2Ab15_99.6_ACZ64281.1	55.2746642029002	domain1	all	NOV_Cry2Ab15_99.6_ACZ64281.1	579	domain1	all
NOV_Cry2Ab16_96.7_AIW52614.1	55.1222177223649	domain1	all	NOV_Cry2Ab16_96.7_AIW52614.1	579	domain1	all
NOV_Cry2Ab16_98.9_AKO73582.1	55.2416171858449	domain1	all	NOV_Cry2Ab16_98.9_AKO73582.1	579	domain1	all
NOV_Cry2Ab16_99.8_AIE37434.1	55.1934118667748	domain1	all	NOV_Cry2Ab16_99.8_AIE37434.1	579	domain1	all
NOV_Cry2Ab18_96.6_AXE42969.1	55.1616388784347	domain1	all	NOV_Cry2Ab18_96.6_AXE42969.1	579	domain1	all
