Accession	Dataset	Tox_type	Total_tox_num
GCA_000468995.3	Assemblies	par_strict	6
GCA_000468995.3	Assemblies	par_all	6
GCA_000468995.3	Assemblies	par_strict	6
GCA_000468995.3	Assemblies	par_all	6
GCA_000468995.3	Assemblies	par_strict	6
GCA_000468995.3	Assemblies	par_all	6
GCA_000468995.3	Assemblies	par_all	6
GCA_000468995.3	Assemblies	both	6
GCA_000497525.2	Assemblies	ref_no_rec	1
GCA_000530375.1	Assemblies	ref_no_rec	2
GCA_000530375.1	Assemblies	ref_no_rec	2
GCA_000600315.1	Assemblies	ref_no_rec	12
GCA_000600315.1	Assemblies	par_all	12
GCA_000600315.1	Assemblies	both	12
GCA_000600315.1	Assemblies	par_strict	12
GCA_000600315.1	Assemblies	par_all	12
GCA_000600315.1	Assemblies	par_strict	12
GCA_000600315.1	Assemblies	par_all	12
GCA_000600315.1	Assemblies	rec	12
GCA_000600315.1	Assemblies	par_strict	12
GCA_000600315.1	Assemblies	par_all	12
GCA_000600315.1	Assemblies	par_strict	12
GCA_000600315.1	Assemblies	par_all	12
GCA_000600315.1	Assemblies	par_strict	12
GCA_000600315.1	Assemblies	par_all	12
GCA_000600315.1	Assemblies	par_strict	12
GCA_000600315.1	Assemblies	par_all	12
GCA_000600315.1	Assemblies	par_strict	12
GCA_000600315.1	Assemblies	par_all	12
GCA_000600315.1	Assemblies	ref_no_rec	12
GCA_000600315.1	Assemblies	par_all	12
GCA_000688795.1	Assemblies	par_strict	5
GCA_000688795.1	Assemblies	par_all	5
GCA_000688795.1	Assemblies	par_all	5
GCA_000688795.1	Assemblies	par_strict	5
GCA_000688795.1	Assemblies	par_all	5
GCA_000688795.1	Assemblies	par_strict	5
GCA_000688795.1	Assemblies	par_all	5
GCA_000688795.1	Assemblies	par_strict	5
GCA_000688795.1	Assemblies	par_all	5
GCA_000710255.1	Assemblies	ref_no_rec	5
GCA_000710255.1	Assemblies	par_strict	5
GCA_000710255.1	Assemblies	par_all	5
GCA_000710255.1	Assemblies	par_strict	5
GCA_000710255.1	Assemblies	par_all	5
GCA_000710255.1	Assemblies	par_strict	5
GCA_000710255.1	Assemblies	par_all	5
GCA_000710255.1	Assemblies	par_strict	5
GCA_000710255.1	Assemblies	par_all	5
GCA_000717535.1	Assemblies	par_strict	6
GCA_000717535.1	Assemblies	par_all	6
GCA_000717535.1	Assemblies	par_strict	6
GCA_000717535.1	Assemblies	par_all	6
GCA_000717535.1	Assemblies	par_all	6
GCA_000717535.1	Assemblies	par_strict	6
GCA_000717535.1	Assemblies	par_all	6
GCA_000717535.1	Assemblies	par_strict	6
GCA_000717535.1	Assemblies	par_all	6
GCA_000717535.1	Assemblies	par_strict	6
GCA_000717535.1	Assemblies	par_all	6
GCA_000747545.1	Assemblies	par_strict	5
GCA_000747545.1	Assemblies	par_all	5
GCA_000747545.1	Assemblies	par_all	5
GCA_000747545.1	Assemblies	par_strict	5
GCA_000747545.1	Assemblies	par_all	5
GCA_000747545.1	Assemblies	par_strict	5
GCA_000747545.1	Assemblies	par_all	5
GCA_000747545.1	Assemblies	par_strict	5
GCA_000747545.1	Assemblies	par_all	5
GCA_000774075.2	Assemblies	ref_no_rec	6
GCA_000774075.2	Assemblies	ref_no_rec	6
GCA_000774075.2	Assemblies	ref_no_rec	6
GCA_000774075.2	Assemblies	par_all	6
GCA_000774075.2	Assemblies	both	6
GCA_000774075.2	Assemblies	rec	6
GCA_000774075.2	Assemblies	ref_no_rec	6
GCA_000803665.1	Assemblies	par_all	7
GCA_000803665.1	Assemblies	par_strict	7
GCA_000803665.1	Assemblies	par_all	7
GCA_000803665.1	Assemblies	par_all	7
GCA_000803665.1	Assemblies	par_strict	7
GCA_000803665.1	Assemblies	par_all	7
GCA_000803665.1	Assemblies	par_strict	7
GCA_000803665.1	Assemblies	par_all	7
GCA_000803665.1	Assemblies	par_strict	7
GCA_000803665.1	Assemblies	par_all	7
GCA_000803665.1	Assemblies	par_strict	7
GCA_000803665.1	Assemblies	par_all	7
GCA_000833655.1	Assemblies	par_strict	2
GCA_000833655.1	Assemblies	par_all	2
GCA_000833655.1	Assemblies	ref_no_rec	2
GCA_000835235.1	Assemblies	par_strict	6
GCA_000835235.1	Assemblies	par_all	6
GCA_000835235.1	Assemblies	par_all	6
GCA_000835235.1	Assemblies	par_strict	6
GCA_000835235.1	Assemblies	par_all	6
GCA_000835235.1	Assemblies	par_strict	6
GCA_000835235.1	Assemblies	par_all	6
GCA_000835235.1	Assemblies	par_strict	6
GCA_000835235.1	Assemblies	par_all	6
GCA_000835235.1	Assemblies	par_strict	6
GCA_000835235.1	Assemblies	par_all	6
GCA_000878525.1	Assemblies	ref_no_rec	4
GCA_000878525.1	Assemblies	rec	4
GCA_000878525.1	Assemblies	ref_no_rec	4
GCA_000878525.1	Assemblies	ref_no_rec	4
GCA_000969665.1	Assemblies	par_strict	2
GCA_000969665.1	Assemblies	par_all	2
GCA_000969665.1	Assemblies	par_all	2
GCA_001017635.1	Assemblies	par_all	5
GCA_001017635.1	Assemblies	par_strict	5
GCA_001017635.1	Assemblies	par_all	5
GCA_001017635.1	Assemblies	par_strict	5
GCA_001017635.1	Assemblies	par_all	5
GCA_001017635.1	Assemblies	par_strict	5
GCA_001017635.1	Assemblies	par_all	5
GCA_001017635.1	Assemblies	par_strict	5
GCA_001017635.1	Assemblies	par_all	5
GCA_001182785.1	Assemblies	rec	9
GCA_001182785.1	Assemblies	ref_no_rec	9
GCA_001182785.1	Assemblies	par_all	9
GCA_001182785.1	Assemblies	par_strict	9
GCA_001182785.1	Assemblies	par_all	9
GCA_001182785.1	Assemblies	ref_no_rec	9
GCA_001182785.1	Assemblies	par_strict	9
GCA_001182785.1	Assemblies	par_all	9
GCA_001182785.1	Assemblies	par_strict	9
GCA_001182785.1	Assemblies	par_all	9
GCA_001182785.1	Assemblies	par_strict	9
GCA_001182785.1	Assemblies	par_all	9
GCA_001182785.1	Assemblies	par_strict	9
GCA_001182785.1	Assemblies	par_all	9
GCA_001182785.1	Assemblies	both	9
GCA_001183785.1	Assemblies	ref_no_rec	3
GCA_001183785.1	Assemblies	ref_no_rec	3
GCA_001183785.1	Assemblies	ref_no_rec	3
GCA_001402735.1	Assemblies	rec	3
GCA_001402735.1	Assemblies	ref_no_rec	3
GCA_001402735.1	Assemblies	ref_no_rec	3
GCA_001420855.1	Assemblies	par_all	2
GCA_001420855.1	Assemblies	par_strict	2
GCA_001420855.1	Assemblies	par_all	2
GCA_001548175.1	Assemblies	par_strict	3
GCA_001548175.1	Assemblies	par_all	3
GCA_001548175.1	Assemblies	par_all	3
GCA_001548175.1	Assemblies	par_strict	3
GCA_001548175.1	Assemblies	par_all	3
GCA_001595725.1	Assemblies	rec	2
GCA_001595725.1	Assemblies	par_strict	2
GCA_001595725.1	Assemblies	par_all	2
GCA_001598095.1	Assemblies	ref_no_rec	9
GCA_001598095.1	Assemblies	par_strict	9
GCA_001598095.1	Assemblies	par_all	9
GCA_001598095.1	Assemblies	par_strict	9
GCA_001598095.1	Assemblies	par_all	9
GCA_001598095.1	Assemblies	par_strict	9
GCA_001598095.1	Assemblies	par_all	9
GCA_001598095.1	Assemblies	par_strict	9
GCA_001598095.1	Assemblies	par_all	9
GCA_001598095.1	Assemblies	ref_no_rec	9
GCA_001598095.1	Assemblies	par_strict	9
GCA_001598095.1	Assemblies	par_all	9
GCA_001598095.1	Assemblies	par_all	9
GCA_001598095.1	Assemblies	par_all	9
GCA_001640965.1	Assemblies	ref_no_rec	2
GCA_001640965.1	Assemblies	par_strict	2
GCA_001640965.1	Assemblies	par_all	2
GCA_001685565.1	Assemblies	par_strict	3
GCA_001685565.1	Assemblies	par_all	3
GCA_001685565.1	Assemblies	ref_no_rec	3
GCA_001685565.1	Assemblies	rec	3
GCA_001721165.1	Assemblies	ref_no_rec	1
GCA_001880115.1	Assemblies	par_strict	4
GCA_001880115.1	Assemblies	par_all	4
GCA_001880115.1	Assemblies	par_all	4
GCA_001880115.1	Assemblies	par_strict	4
GCA_001880115.1	Assemblies	par_all	4
GCA_001880115.1	Assemblies	par_strict	4
GCA_001880115.1	Assemblies	par_all	4
GCA_001880125.1	Assemblies	par_strict	3
GCA_001880125.1	Assemblies	par_all	3
GCA_001880125.1	Assemblies	par_strict	3
GCA_001880125.1	Assemblies	par_all	3
GCA_001880125.1	Assemblies	par_strict	3
GCA_001880125.1	Assemblies	par_all	3
GCA_001968805.1	Assemblies	rec	3
GCA_001968805.1	Assemblies	par_strict	3
GCA_001968805.1	Assemblies	par_all	3
GCA_001968805.1	Assemblies	ref_no_rec	3
GCA_002025105.1	Assemblies	par_strict	3
GCA_002025105.1	Assemblies	par_all	3
GCA_002025105.1	Assemblies	par_all	3
GCA_002025105.1	Assemblies	par_strict	3
GCA_002025105.1	Assemblies	par_all	3
GCA_002119445.1	Assemblies	par_strict	2
GCA_002119445.1	Assemblies	par_all	2
GCA_002119445.1	Assemblies	par_strict	2
GCA_002119445.1	Assemblies	par_all	2
GCA_002146315.1	Assemblies	par_all	12
GCA_002146315.1	Assemblies	both	12
GCA_002146315.1	Assemblies	ref_no_rec	12
GCA_002146315.1	Assemblies	par_strict	12
GCA_002146315.1	Assemblies	par_all	12
GCA_002146315.1	Assemblies	par_strict	12
GCA_002146315.1	Assemblies	par_all	12
GCA_002146315.1	Assemblies	rec	12
GCA_002146315.1	Assemblies	par_strict	12
GCA_002146315.1	Assemblies	par_all	12
GCA_002146315.1	Assemblies	par_strict	12
GCA_002146315.1	Assemblies	par_all	12
GCA_002146315.1	Assemblies	par_strict	12
GCA_002146315.1	Assemblies	par_all	12
GCA_002146315.1	Assemblies	par_strict	12
GCA_002146315.1	Assemblies	par_all	12
GCA_002146315.1	Assemblies	par_strict	12
GCA_002146315.1	Assemblies	par_all	12
GCA_002146315.1	Assemblies	ref_no_rec	12
GCA_002146315.1	Assemblies	par_all	12
GCA_002146325.1	Assemblies	ref_no_rec	1
GCA_002146335.1	Assemblies	par_strict	1
GCA_002146335.1	Assemblies	par_all	1
GCA_002146345.1	Assemblies	ref_no_rec	1
GCA_002146395.1	Assemblies	ref_no_rec	1
GCA_002146405.1	Assemblies	ref_no_rec	6
GCA_002146405.1	Assemblies	par_strict	6
GCA_002146405.1	Assemblies	par_all	6
GCA_002146405.1	Assemblies	rec	6
GCA_002146405.1	Assemblies	ref_no_rec	6
GCA_002146405.1	Assemblies	par_all	6
GCA_002146405.1	Assemblies	par_strict	6
GCA_002146405.1	Assemblies	par_all	6
GCA_002146425.1	Assemblies	ref_no_rec	5
GCA_002146425.1	Assemblies	par_strict	5
GCA_002146425.1	Assemblies	par_all	5
GCA_002146425.1	Assemblies	rec	5
GCA_002146425.1	Assemblies	par_all	5
GCA_002146425.1	Assemblies	par_strict	5
GCA_002146425.1	Assemblies	par_all	5
GCA_002146445.1	Assemblies	ref_no_rec	4
GCA_002146445.1	Assemblies	ref_no_rec	4
GCA_002146445.1	Assemblies	par_all	4
GCA_002146445.1	Assemblies	par_strict	4
GCA_002146445.1	Assemblies	par_all	4
GCA_002146495.1	Assemblies	ref_no_rec	1
GCA_002146505.1	Assemblies	ref_no_rec	2
GCA_002146505.1	Assemblies	par_strict	2
GCA_002146505.1	Assemblies	par_all	2
GCA_002146545.1	Assemblies	ref_no_rec	4
GCA_002146545.1	Assemblies	ref_no_rec	4
GCA_002146545.1	Assemblies	par_all	4
GCA_002146545.1	Assemblies	par_strict	4
GCA_002146545.1	Assemblies	par_all	4
GCA_002146595.1	Assemblies	par_strict	4
GCA_002146595.1	Assemblies	par_all	4
GCA_002146595.1	Assemblies	par_all	4
GCA_002146595.1	Assemblies	par_strict	4
GCA_002146595.1	Assemblies	par_all	4
GCA_002146595.1	Assemblies	par_strict	4
GCA_002146595.1	Assemblies	par_all	4
GCA_002146605.1	Assemblies	ref_no_rec	2
GCA_002146605.1	Assemblies	par_strict	2
GCA_002146605.1	Assemblies	par_all	2
GCA_002146615.1	Assemblies	ref_no_rec	4
GCA_002146615.1	Assemblies	ref_no_rec	4
GCA_002146615.1	Assemblies	ref_no_rec	4
GCA_002146615.1	Assemblies	rec	4
GCA_002146625.1	Assemblies	ref_no_rec	2
GCA_002146625.1	Assemblies	ref_no_rec	2
GCA_002146655.1	Assemblies	ref_no_rec	2
GCA_002146655.1	Assemblies	par_strict	2
GCA_002146655.1	Assemblies	par_all	2
GCA_002146755.1	Assemblies	ref_no_rec	3
GCA_002146755.1	Assemblies	par_strict	3
GCA_002146755.1	Assemblies	par_all	3
GCA_002146755.1	Assemblies	ref_no_rec	3
GCA_002146785.1	Assemblies	par_all	2
GCA_002146785.1	Assemblies	ref_no_rec	2
GCA_002146815.1	Assemblies	ref_no_rec	2
GCA_002146815.1	Assemblies	par_strict	2
GCA_002146815.1	Assemblies	par_all	2
GCA_002146825.1	Assemblies	ref_no_rec	1
GCA_002146845.1	Assemblies	par_strict	1
GCA_002146845.1	Assemblies	par_all	1
GCA_002146885.1	Assemblies	ref_no_rec	3
GCA_002146885.1	Assemblies	ref_no_rec	3
GCA_002146885.1	Assemblies	ref_no_rec	3
GCA_002146905.1	Assemblies	ref_no_rec	3
GCA_002146905.1	Assemblies	ref_no_rec	3
GCA_002146905.1	Assemblies	ref_no_rec	3
GCA_002146945.1	Assemblies	par_strict	1
GCA_002146945.1	Assemblies	par_all	1
GCA_002147025.1	Assemblies	ref_no_rec	2
GCA_002147025.1	Assemblies	par_strict	2
GCA_002147025.1	Assemblies	par_all	2
GCA_002147055.1	Assemblies	rec	3
GCA_002147055.1	Assemblies	par_strict	3
GCA_002147055.1	Assemblies	par_all	3
GCA_002147055.1	Assemblies	ref_no_rec	3
GCA_002147085.1	Assemblies	par_all	12
GCA_002147085.1	Assemblies	both	12
GCA_002147085.1	Assemblies	ref_no_rec	12
GCA_002147085.1	Assemblies	par_strict	12
GCA_002147085.1	Assemblies	par_all	12
GCA_002147085.1	Assemblies	par_strict	12
GCA_002147085.1	Assemblies	par_all	12
GCA_002147085.1	Assemblies	rec	12
GCA_002147085.1	Assemblies	par_strict	12
GCA_002147085.1	Assemblies	par_all	12
GCA_002147085.1	Assemblies	par_strict	12
GCA_002147085.1	Assemblies	par_all	12
GCA_002147085.1	Assemblies	par_strict	12
GCA_002147085.1	Assemblies	par_all	12
GCA_002147085.1	Assemblies	par_strict	12
GCA_002147085.1	Assemblies	par_all	12
GCA_002147085.1	Assemblies	par_strict	12
GCA_002147085.1	Assemblies	par_all	12
GCA_002147085.1	Assemblies	ref_no_rec	12
GCA_002147085.1	Assemblies	par_all	12
GCA_002147105.1	Assemblies	par_all	12
GCA_002147105.1	Assemblies	both	12
GCA_002147105.1	Assemblies	ref_no_rec	12
GCA_002147105.1	Assemblies	par_strict	12
GCA_002147105.1	Assemblies	par_all	12
GCA_002147105.1	Assemblies	par_strict	12
GCA_002147105.1	Assemblies	par_all	12
GCA_002147105.1	Assemblies	rec	12
GCA_002147105.1	Assemblies	par_strict	12
GCA_002147105.1	Assemblies	par_all	12
GCA_002147105.1	Assemblies	par_strict	12
GCA_002147105.1	Assemblies	par_all	12
GCA_002147105.1	Assemblies	par_strict	12
GCA_002147105.1	Assemblies	par_all	12
GCA_002147105.1	Assemblies	par_strict	12
GCA_002147105.1	Assemblies	par_all	12
GCA_002147105.1	Assemblies	par_strict	12
GCA_002147105.1	Assemblies	par_all	12
GCA_002147105.1	Assemblies	ref_no_rec	12
GCA_002147105.1	Assemblies	par_all	12
GCA_002147155.1	Assemblies	par_strict	5
GCA_002147155.1	Assemblies	par_all	5
GCA_002147155.1	Assemblies	par_strict	5
GCA_002147155.1	Assemblies	par_all	5
GCA_002147155.1	Assemblies	par_strict	5
GCA_002147155.1	Assemblies	par_all	5
GCA_002147155.1	Assemblies	par_strict	5
GCA_002147155.1	Assemblies	par_all	5
GCA_002147155.1	Assemblies	par_strict	5
GCA_002147155.1	Assemblies	par_all	5
GCA_002147165.1	Assemblies	par_strict	4
GCA_002147165.1	Assemblies	par_all	4
GCA_002147165.1	Assemblies	par_strict	4
GCA_002147165.1	Assemblies	par_all	4
GCA_002147165.1	Assemblies	par_strict	4
GCA_002147165.1	Assemblies	par_all	4
GCA_002147165.1	Assemblies	par_strict	4
GCA_002147165.1	Assemblies	par_all	4
GCA_002147185.1	Assemblies	par_all	5
GCA_002147185.1	Assemblies	par_strict	5
GCA_002147185.1	Assemblies	par_all	5
GCA_002147185.1	Assemblies	par_strict	5
GCA_002147185.1	Assemblies	par_all	5
GCA_002147185.1	Assemblies	par_strict	5
GCA_002147185.1	Assemblies	par_all	5
GCA_002147185.1	Assemblies	par_strict	5
GCA_002147185.1	Assemblies	par_all	5
GCA_002147235.1	Assemblies	par_strict	4
GCA_002147235.1	Assemblies	par_all	4
GCA_002147235.1	Assemblies	par_strict	4
GCA_002147235.1	Assemblies	par_all	4
GCA_002147235.1	Assemblies	par_all	4
GCA_002147235.1	Assemblies	par_strict	4
GCA_002147235.1	Assemblies	par_all	4
GCA_002147245.1	Assemblies	par_all	5
GCA_002147245.1	Assemblies	par_strict	5
GCA_002147245.1	Assemblies	par_all	5
GCA_002147245.1	Assemblies	par_strict	5
GCA_002147245.1	Assemblies	par_all	5
GCA_002147245.1	Assemblies	par_strict	5
GCA_002147245.1	Assemblies	par_all	5
GCA_002147245.1	Assemblies	par_strict	5
GCA_002147245.1	Assemblies	par_all	5
GCA_002147255.1	Assemblies	par_strict	4
GCA_002147255.1	Assemblies	par_all	4
GCA_002147255.1	Assemblies	par_all	4
GCA_002147255.1	Assemblies	par_all	4
GCA_002147255.1	Assemblies	par_strict	4
GCA_002147255.1	Assemblies	par_all	4
GCA_002147315.1	Assemblies	ref_no_rec	9
GCA_002147315.1	Assemblies	par_strict	9
GCA_002147315.1	Assemblies	par_all	9
GCA_002147315.1	Assemblies	ref_no_rec	9
GCA_002147315.1	Assemblies	par_strict	9
GCA_002147315.1	Assemblies	par_all	9
GCA_002147315.1	Assemblies	par_strict	9
GCA_002147315.1	Assemblies	par_all	9
GCA_002147315.1	Assemblies	par_strict	9
GCA_002147315.1	Assemblies	par_all	9
GCA_002147315.1	Assemblies	ref_no_rec	9
GCA_002147315.1	Assemblies	par_all	9
GCA_002147315.1	Assemblies	par_all	9
GCA_002147325.1	Assemblies	par_strict	7
GCA_002147325.1	Assemblies	par_all	7
GCA_002147325.1	Assemblies	ref_no_rec	7
GCA_002147325.1	Assemblies	par_strict	7
GCA_002147325.1	Assemblies	par_all	7
GCA_002147325.1	Assemblies	ref_no_rec	7
GCA_002147325.1	Assemblies	par_strict	7
GCA_002147325.1	Assemblies	par_all	7
GCA_002147325.1	Assemblies	par_strict	7
GCA_002147325.1	Assemblies	par_all	7
GCA_002147325.1	Assemblies	ref_no_rec	7
GCA_002147375.1	Assemblies	par_all	12
GCA_002147375.1	Assemblies	both	12
GCA_002147375.1	Assemblies	ref_no_rec	12
GCA_002147375.1	Assemblies	par_strict	12
GCA_002147375.1	Assemblies	par_all	12
GCA_002147375.1	Assemblies	par_strict	12
GCA_002147375.1	Assemblies	par_all	12
GCA_002147375.1	Assemblies	rec	12
GCA_002147375.1	Assemblies	par_strict	12
GCA_002147375.1	Assemblies	par_all	12
GCA_002147375.1	Assemblies	par_strict	12
GCA_002147375.1	Assemblies	par_all	12
GCA_002147375.1	Assemblies	par_strict	12
GCA_002147375.1	Assemblies	par_all	12
GCA_002147375.1	Assemblies	par_strict	12
GCA_002147375.1	Assemblies	par_all	12
GCA_002147375.1	Assemblies	par_strict	12
GCA_002147375.1	Assemblies	par_all	12
GCA_002147375.1	Assemblies	ref_no_rec	12
GCA_002147375.1	Assemblies	par_all	12
GCA_002147415.1	Assemblies	ref_no_rec	1
GCA_002147435.1	Assemblies	par_strict	4
GCA_002147435.1	Assemblies	par_all	4
GCA_002147435.1	Assemblies	par_strict	4
GCA_002147435.1	Assemblies	par_all	4
GCA_002147435.1	Assemblies	par_all	4
GCA_002147435.1	Assemblies	par_strict	4
GCA_002147435.1	Assemblies	par_all	4
GCA_002147495.1	Assemblies	par_all	1
GCA_002147535.1	Assemblies	par_strict	4
GCA_002147535.1	Assemblies	par_all	4
GCA_002147535.1	Assemblies	par_all	4
GCA_002147535.1	Assemblies	par_all	4
GCA_002147535.1	Assemblies	par_strict	4
GCA_002147535.1	Assemblies	par_all	4
GCA_002147555.1	Assemblies	par_all	5
GCA_002147555.1	Assemblies	par_strict	5
GCA_002147555.1	Assemblies	par_all	5
GCA_002147555.1	Assemblies	par_strict	5
GCA_002147555.1	Assemblies	par_all	5
GCA_002147555.1	Assemblies	par_strict	5
GCA_002147555.1	Assemblies	par_all	5
GCA_002147555.1	Assemblies	par_strict	5
GCA_002147555.1	Assemblies	par_all	5
GCA_002147565.1	Assemblies	par_all	7
GCA_002147565.1	Assemblies	par_strict	7
GCA_002147565.1	Assemblies	par_all	7
GCA_002147565.1	Assemblies	par_all	7
GCA_002147565.1	Assemblies	par_strict	7
GCA_002147565.1	Assemblies	par_all	7
GCA_002147565.1	Assemblies	par_strict	7
GCA_002147565.1	Assemblies	par_all	7
GCA_002147565.1	Assemblies	par_strict	7
GCA_002147565.1	Assemblies	par_all	7
GCA_002147565.1	Assemblies	par_strict	7
GCA_002147565.1	Assemblies	par_all	7
GCA_002147575.1	Assemblies	par_all	6
GCA_002147575.1	Assemblies	par_strict	6
GCA_002147575.1	Assemblies	par_all	6
GCA_002147575.1	Assemblies	par_strict	6
GCA_002147575.1	Assemblies	par_all	6
GCA_002147575.1	Assemblies	par_strict	6
GCA_002147575.1	Assemblies	par_all	6
GCA_002147575.1	Assemblies	par_strict	6
GCA_002147575.1	Assemblies	par_all	6
GCA_002147575.1	Assemblies	par_strict	6
GCA_002147575.1	Assemblies	par_all	6
GCA_002147605.1	Assemblies	par_strict	6
GCA_002147605.1	Assemblies	par_all	6
GCA_002147605.1	Assemblies	par_strict	6
GCA_002147605.1	Assemblies	par_all	6
GCA_002147605.1	Assemblies	par_strict	6
GCA_002147605.1	Assemblies	par_all	6
GCA_002147605.1	Assemblies	par_strict	6
GCA_002147605.1	Assemblies	par_all	6
GCA_002147605.1	Assemblies	par_strict	6
GCA_002147605.1	Assemblies	par_all	6
GCA_002147605.1	Assemblies	par_strict	6
GCA_002147605.1	Assemblies	par_all	6
GCA_002147635.1	Assemblies	par_strict	4
GCA_002147635.1	Assemblies	par_all	4
GCA_002147635.1	Assemblies	par_all	4
GCA_002147635.1	Assemblies	par_strict	4
GCA_002147635.1	Assemblies	par_all	4
GCA_002147635.1	Assemblies	par_strict	4
GCA_002147635.1	Assemblies	par_all	4
GCA_002147645.1	Assemblies	par_all	7
GCA_002147645.1	Assemblies	par_strict	7
GCA_002147645.1	Assemblies	par_all	7
GCA_002147645.1	Assemblies	par_strict	7
GCA_002147645.1	Assemblies	par_all	7
GCA_002147645.1	Assemblies	par_strict	7
GCA_002147645.1	Assemblies	par_all	7
GCA_002147645.1	Assemblies	par_strict	7
GCA_002147645.1	Assemblies	par_all	7
GCA_002147645.1	Assemblies	par_strict	7
GCA_002147645.1	Assemblies	par_all	7
GCA_002147645.1	Assemblies	par_strict	7
GCA_002147645.1	Assemblies	par_all	7
GCA_002147685.1	Assemblies	par_all	6
GCA_002147685.1	Assemblies	par_strict	6
GCA_002147685.1	Assemblies	par_all	6
GCA_002147685.1	Assemblies	par_strict	6
GCA_002147685.1	Assemblies	par_all	6
GCA_002147685.1	Assemblies	par_strict	6
GCA_002147685.1	Assemblies	par_all	6
GCA_002147685.1	Assemblies	par_strict	6
GCA_002147685.1	Assemblies	par_all	6
GCA_002147685.1	Assemblies	par_strict	6
GCA_002147685.1	Assemblies	par_all	6
GCA_002147725.1	Assemblies	par_all	5
GCA_002147725.1	Assemblies	par_strict	5
GCA_002147725.1	Assemblies	par_all	5
GCA_002147725.1	Assemblies	par_strict	5
GCA_002147725.1	Assemblies	par_all	5
GCA_002147725.1	Assemblies	par_strict	5
GCA_002147725.1	Assemblies	par_all	5
GCA_002147725.1	Assemblies	par_strict	5
GCA_002147725.1	Assemblies	par_all	5
GCA_002147835.1	Assemblies	ref_no_rec	2
GCA_002147835.1	Assemblies	ref_no_rec	2
GCA_002147895.1	Assemblies	par_strict	2
GCA_002147895.1	Assemblies	par_all	2
GCA_002147895.1	Assemblies	ref_no_rec	2
GCA_002147935.1	Assemblies	ref_no_rec	1
GCA_002147955.1	Assemblies	ref_no_rec	1
GCA_002148015.1	Assemblies	par_strict	1
GCA_002148015.1	Assemblies	par_all	1
GCA_002148015.1	Assemblies	both	1
GCA_002148045.1	Assemblies	ref_no_rec	2
GCA_002148045.1	Assemblies	ref_no_rec	2
GCA_002148065.1	Assemblies	ref_no_rec	1
GCA_002148155.1	Assemblies	ref_no_rec	2
GCA_002148155.1	Assemblies	ref_no_rec	2
GCA_002173755.1	Assemblies	ref_no_rec	2
GCA_002173755.1	Assemblies	par_strict	2
GCA_002173755.1	Assemblies	par_all	2
GCA_002236945.1	Assemblies	par_all	5
GCA_002236945.1	Assemblies	par_strict	5
GCA_002236945.1	Assemblies	par_all	5
GCA_002236945.1	Assemblies	par_strict	5
GCA_002236945.1	Assemblies	par_all	5
GCA_002236945.1	Assemblies	par_strict	5
GCA_002236945.1	Assemblies	par_all	5
GCA_002236945.1	Assemblies	par_strict	5
GCA_002236945.1	Assemblies	par_all	5
GCA_002243685.1	Assemblies	par_strict	1
GCA_002243685.1	Assemblies	par_all	1
GCA_002268645.2	Assemblies	par_all	5
GCA_002268645.2	Assemblies	par_strict	5
GCA_002268645.2	Assemblies	par_all	5
GCA_002268645.2	Assemblies	par_strict	5
GCA_002268645.2	Assemblies	par_all	5
GCA_002268645.2	Assemblies	par_strict	5
GCA_002268645.2	Assemblies	par_all	5
GCA_002268645.2	Assemblies	par_strict	5
GCA_002268645.2	Assemblies	par_all	5
GCA_002550215.1	Assemblies	ref_no_rec	2
GCA_002550215.1	Assemblies	par_strict	2
GCA_002550215.1	Assemblies	par_all	2
GCA_002551615.1	Assemblies	ref_no_rec	3
GCA_002551615.1	Assemblies	ref_no_rec	3
GCA_002551615.1	Assemblies	ref_no_rec	3
GCA_002552905.1	Assemblies	ref_no_rec	1
GCA_002552915.1	Assemblies	ref_no_rec	1
GCA_002552985.1	Assemblies	ref_no_rec	1
GCA_002555365.1	Assemblies	par_strict	3
GCA_002555365.1	Assemblies	par_all	3
GCA_002555365.1	Assemblies	par_strict	3
GCA_002555365.1	Assemblies	par_all	3
GCA_002555365.1	Assemblies	par_strict	3
GCA_002555365.1	Assemblies	par_all	3
GCA_002558015.1	Assemblies	par_strict	7
GCA_002558015.1	Assemblies	par_all	7
GCA_002558015.1	Assemblies	par_strict	7
GCA_002558015.1	Assemblies	par_all	7
GCA_002558015.1	Assemblies	rec	7
GCA_002558015.1	Assemblies	rec	7
GCA_002558015.1	Assemblies	par_strict	7
GCA_002558015.1	Assemblies	par_all	7
GCA_002558015.1	Assemblies	par_strict	7
GCA_002558015.1	Assemblies	par_all	7
GCA_002558015.1	Assemblies	ref_no_rec	7
GCA_002558525.1	Assemblies	par_strict	7
GCA_002558525.1	Assemblies	par_all	7
GCA_002558525.1	Assemblies	par_strict	7
GCA_002558525.1	Assemblies	par_all	7
GCA_002558525.1	Assemblies	rec	7
GCA_002558525.1	Assemblies	rec	7
GCA_002558525.1	Assemblies	par_strict	7
GCA_002558525.1	Assemblies	par_all	7
GCA_002558525.1	Assemblies	par_strict	7
GCA_002558525.1	Assemblies	par_all	7
GCA_002558525.1	Assemblies	ref_no_rec	7
GCA_002559825.1	Assemblies	ref_no_rec	1
GCA_002560645.1	Assemblies	ref_no_rec	1
GCA_002560695.1	Assemblies	ref_no_rec	3
GCA_002560695.1	Assemblies	ref_no_rec	3
